chlorides,total sulfur dioxide,density,pH,alcohol,quality
0.15679442508710806,0.32727272727272727,0.619604974396497,0.6373626373626377,0.09090909090909091,7.0
0.05226480836236934,0.28363636363636363,0.2918800292611684,0.08791208791208802,0.5454545454545454,7.0
0.11846689895470384,0.43272727272727274,0.4893928310168328,0.2527472527472528,0.2727272727272727,5.0
0.12543554006968644,0.56,0.6064374542794554,0.4175824175824176,0.18181818181818182,5.0
0.07665505226480838,0.1709090909090909,0.2721287490855938,0.5384615384615384,0.47272727272727266,8.0
0.0940766550522648,0.509090909090909,0.6920263350402379,0.2747252747252748,0.2363636363636365,5.0
0.07665505226480838,0.3490909090909091,0.2999268471104612,0.15384615384615402,0.7090909090909091,8.0
0.14634146341463414,0.509090909090909,0.8134601316752049,0.05494505494505477,0.03636363636363624,7.0
0.07665505226480838,0.5709090909090909,0.531821506949526,0.35164835164835156,0.2363636363636365,5.0
0.11149825783972127,0.2690909090909091,0.34162399414777445,0.34065934065934084,0.6727272727272726,7.0
0.1045296167247387,0.4509090909090909,0.6561814191660614,0.5054945054945056,0.1636363636363637,5.0
0.006968641114982585,0.44363636363636366,0.0,0.5274725274725276,1.0,8.0
0.0662020905923345,0.3563636363636364,0.5025603511338825,0.3186813186813188,0.36363636363636365,5.0
0.027874564459930327,0.26181818181818184,0.282370153621067,0.6263736263736264,0.5272727272727273,7.0
0.14285714285714288,0.5381818181818182,0.8390636430139082,0.4505494505494504,0.10909090909090903,5.0
0.09756097560975611,0.2,0.29334308705193635,0.5824175824175823,0.6363636363636364,8.0
0.08013937282229969,0.2,0.26408193123628476,0.5274725274725276,0.43636363636363645,7.0
0.08710801393728224,0.32727272727272727,0.5171909290417002,0.12087912087912078,0.3454545454545455,5.0
0.10801393728222998,0.5636363636363636,0.8844184345281779,0.4395604395604396,0.1636363636363637,5.0
0.17421602787456447,0.33454545454545453,0.4586686174103889,0.40659340659340687,0.10909090909090903,5.0
0.07665505226480838,0.3490909090909091,0.2684711046086374,0.47252747252747235,0.6727272727272726,8.0
0.1289198606271777,0.4290909090909091,0.4952450621799615,0.34065934065934084,0.30909090909090897,5.0
0.04878048780487805,0.37454545454545457,0.604974396488663,0.7032967032967037,0.4181818181818183,7.0
0.07665505226480838,0.3490909090909091,0.19531821506950028,0.48351648351648363,0.7090909090909091,7.0
0.17073170731707318,0.33090909090909093,0.34455010972933475,0.40659340659340687,0.39999999999999986,5.0
0.045296167247386776,0.36363636363636365,0.35625457205560024,0.7692307692307692,0.4909090909090908,8.0
0.04878048780487805,0.32,0.28310168251646317,0.15384615384615402,0.690909090909091,8.0
0.055749128919860634,0.45454545454545453,0.5976591075347502,0.3076923076923076,0.6363636363636364,7.0
0.1289198606271777,0.44,0.789319678127294,0.12087912087912078,0.09090909090909091,7.0
0.020905923344947744,0.38181818181818183,0.3650329188003055,0.36263736263736285,0.6363636363636364,7.0
0.14982578397212545,0.4618181818181818,0.8002926115581714,0.09890109890109877,0.054545454545454675,8.0
0.10104529616724739,0.5054545454545455,0.9078273591806927,0.08791208791208802,0.10909090909090903,7.0
0.07665505226480838,0.3236363636363636,0.4586686174103889,0.4615384615384616,0.18181818181818182,7.0
0.1045296167247387,0.4509090909090909,0.4586686174103889,0.6593406593406597,0.39999999999999986,8.0
0.132404181184669,0.8290909090909091,0.9487929773226097,0.08791208791208802,0.01818181818181812,5.0
0.1045296167247387,0.44363636363636366,0.5771762984638038,0.40659340659340687,0.36363636363636365,5.0
0.08013937282229969,0.3381818181818182,0.33869787856621414,0.1868131868131868,0.6181818181818183,8.0
0.08013937282229969,0.18181818181818182,0.25164594001463936,0.6813186813186817,0.6181818181818183,7.0
0.09059233449477354,0.21454545454545454,0.10899780541332163,0.09890109890109877,0.890909090909091,8.0
0.15679442508710806,0.19272727272727272,0.23628383321141738,0.4285714285714288,0.7636363636363636,8.0
0.05226480836236934,0.29818181818181816,0.4308705193855296,0.4615384615384616,0.8,8.0
0.12195121951219515,0.610909090909091,0.8244330651060743,0.3296703296703296,0.1454545454545456,5.0
0.06968641114982581,0.1781818181818182,0.2538405267008116,0.47252747252747235,0.7636363636363636,5.0
0.07665505226480838,0.6290909090909091,0.9078273591806927,0.49450549450549436,0.09090909090909091,5.0
0.132404181184669,0.3927272727272727,0.8390636430139082,0.09890109890109877,0.1636363636363637,5.0
0.055749128919860634,0.4072727272727273,0.24067300658377,0.34065934065934084,0.7272727272727273,8.0
0.09756097560975611,0.2909090909090909,0.42209217264082444,0.2527472527472528,0.09090909090909091,5.0
0.0662020905923345,0.5527272727272727,0.4732991953182228,0.3076923076923076,0.690909090909091,8.0
0.0731707317073171,0.36363636363636365,0.5435259692757914,0.19780219780219754,0.36363636363636365,8.0
0.09756097560975611,0.28363636363636363,0.3357717629846457,0.47252747252747235,0.8,7.0
0.03135888501742161,0.10181818181818182,0.1572787125091435,0.2087912087912088,0.8181818181818182,7.0
0.13937282229965162,0.48,0.5903438185808373,0.2087912087912088,0.19999999999999993,5.0
0.11498257839721256,0.24727272727272728,0.4147768836869115,0.3076923076923076,0.3454545454545455,8.0
0.20557491289198607,0.4690909090909091,0.4879297732260486,0.2747252747252748,0.2363636363636365,5.0
0.12543554006968644,0.6254545454545455,0.8390636430139082,0.2087912087912088,0.0727272727272728,7.0
0.15679442508710806,0.6218181818181818,0.4294074615947373,0.5714285714285716,0.3272727272727274,7.0
0.1045296167247387,0.6763636363636364,0.7520117044623333,0.2747252747252748,0.10909090909090903,5.0
0.1672473867595819,0.52,0.8010241404535514,0.1648351648351648,0.09090909090909091,7.0
0.13937282229965162,0.5345454545454545,0.5354791514264824,0.3736263736263736,0.2363636363636365,5.0
0.08362369337979095,0.2509090909090909,0.5588880760790135,0.5604395604395603,0.12727272727272715,5.0
0.07665505226480838,0.23272727272727273,0.1645940014630564,0.4615384615384616,0.781818181818182,7.0
0.09059233449477354,0.5672727272727273,0.6335040234089265,0.34065934065934084,0.1636363636363637,5.0
0.1045296167247387,0.16,0.5098756400877873,0.35164835164835156,0.5636363636363636,5.0
0.07665505226480838,0.3090909090909091,0.29773226042428896,0.34065934065934084,0.4181818181818183,7.0
0.05226480836236934,0.17454545454545456,0.29626920263350476,0.2527472527472528,0.7272727272727273,8.0
0.07665505226480838,0.31636363636363635,0.5903438185808373,0.35164835164835156,0.3272727272727274,7.0
0.08710801393728224,0.36363636363636365,0.3650329188003055,0.13186813186813204,0.3454545454545455,5.0
0.06271777003484322,0.5563636363636364,0.8171177761521614,0.36263736263736285,0.1454545454545456,7.0
0.04878048780487805,0.2,0.4294074615947373,0.3076923076923076,0.43636363636363645,8.0
0.1358885017421603,0.730909090909091,0.8390636430139082,0.3186813186813188,0.10909090909090903,7.0
0.06968641114982581,0.3381818181818182,0.12362838332114742,0.1428571428571428,0.8545454545454544,7.0
0.04878048780487805,0.27636363636363637,0.3277249451353367,0.47252747252747235,0.6000000000000001,7.0
0.11149825783972127,0.49818181818181817,0.4732991953182228,0.21978021978021955,0.29090909090909084,7.0
0.0662020905923345,0.24363636363636362,0.1997073884418529,0.5604395604395603,0.6363636363636364,7.0
0.16027874564459932,0.2909090909090909,0.4586686174103889,0.4505494505494504,0.12727272727272715,5.0
0.1289198606271777,0.5272727272727272,0.7951719092904227,0.5934065934065936,0.25454545454545463,5.0
0.12195121951219515,0.2509090909090909,0.4294074615947373,0.2747252747252748,0.43636363636363645,5.0
0.024390243902439036,0.3781818181818182,0.347476225310895,0.3296703296703296,0.5363636363636363,7.0
0.08362369337979095,0.24727272727272728,0.1675201170446329,0.7802197802197804,0.8181818181818182,8.0
0.1358885017421603,0.27636363636363637,0.5354791514264824,0.49450549450549436,0.1636363636363637,5.0
0.11149825783972127,0.45454545454545453,0.3635698610095131,0.5824175824175823,0.5272727272727273,7.0
0.055749128919860634,0.29818181818181816,0.32991953182150896,0.2527472527472528,0.7272727272727273,8.0
0.09756097560975611,0.5490909090909091,0.3482077542062912,0.2087912087912088,0.5090909090909093,8.0
0.14982578397212545,0.43636363636363634,0.6122896854425841,0.34065934065934084,0.19999999999999993,5.0
0.14634146341463414,0.4763636363636364,0.531821506949526,0.1868131868131868,0.054545454545454675,8.0
0.055749128919860634,0.32727272727272727,0.604974396488663,0.3186813186813188,0.19999999999999993,5.0
0.06968641114982581,0.36727272727272725,0.1982443306510606,0.7252747252747251,0.6363636363636364,7.0
0.06968641114982581,0.5418181818181819,0.2721287490855938,0.4395604395604396,0.6181818181818183,8.0
0.09756097560975611,0.48363636363636364,0.5098756400877873,0.4505494505494504,0.4909090909090908,8.0
0.06968641114982581,0.5418181818181819,0.2721287490855938,0.4395604395604396,0.6181818181818183,8.0
0.045296167247386776,0.0,0.19897585954645675,0.3076923076923076,0.3818181818181818,5.0
0.1358885017421603,0.4254545454545455,0.9853694220921743,0.47252747252747235,0.054545454545454675,8.0
0.045296167247386776,0.24727272727272728,0.23555230431602123,0.4285714285714288,0.7454545454545454,8.0
0.10801393728222998,0.6763636363636364,0.4586686174103889,0.36263736263736285,0.25454545454545463,7.0
0.15331010452961671,0.31636363636363635,0.6247256766642376,0.3296703296703296,0.43636363636363645,5.0
0.06271777003484322,0.20727272727272728,0.22970007315290064,0.6263736263736264,0.7272727272727273,5.0
0.14285714285714288,0.3527272727272727,0.5171909290417002,0.5604395604395603,0.19999999999999993,5.0
0.0940766550522648,0.3527272727272727,0.39283101682517285,0.2857142857142856,0.5272727272727273,7.0
0.04878048780487805,0.11272727272727273,0.19166057059254385,0.49450549450549436,0.6181818181818183,8.0
0.1045296167247387,0.36363636363636365,0.4806144842721357,0.5384615384615384,0.43636363636363645,8.0
0.04878048780487805,0.2,0.4294074615947373,0.3076923076923076,0.43636363636363645,8.0
0.06968641114982581,0.24363636363636362,0.337966349670818,0.3956043956043956,0.690909090909091,8.0
0.14634146341463414,0.6709090909090909,0.8683247988295679,0.3186813186813188,0.0727272727272728,8.0
0.1777003484320558,0.5454545454545454,0.6137527432333683,0.2857142857142856,0.1636363636363637,5.0
0.06271777003484322,0.4072727272727273,0.33138258961229317,0.5494505494505496,0.690909090909091,7.0
0.1289198606271777,0.5309090909090909,0.8763716166788689,0.3186813186813188,0.09090909090909091,5.0
0.11498257839721256,0.5745454545454546,0.5618141916605819,0.36263736263736285,0.19999999999999993,5.0
0.06271777003484322,0.31636363636363635,0.1704462326261932,0.34065934065934084,0.8181818181818182,8.0
0.372822299651568,0.48727272727272725,0.5815654718361402,0.35164835164835156,0.3454545454545455,8.0
0.0731707317073171,0.4618181818181818,0.19239209948794,0.4615384615384616,0.8,8.0
0.08013937282229969,0.4,0.33723482077542183,0.4175824175824176,0.4909090909090908,7.0
0.16027874564459932,0.3563636363636364,0.5830285296269243,0.4395604395604396,0.09090909090909091,7.0
0.0731707317073171,0.29454545454545455,0.34162399414777445,0.3736263736263736,0.6727272727272726,7.0
0.10801393728222998,0.12,0.35625457205560024,0.5054945054945056,0.3454545454545455,5.0
0.09059233449477354,0.31272727272727274,0.29041697147037604,0.38461538461538486,0.781818181818182,7.0
0.11846689895470384,0.24727272727272728,0.5435259692757914,0.2307692307692308,0.5454545454545454,8.0
0.020905923344947744,0.22181818181818183,0.23555230431602123,0.4505494505494504,0.7090909090909091,8.0
0.11846689895470384,0.6690909090909091,0.8990490124360037,0.6813186813186817,0.2727272727272727,5.0
0.14982578397212545,0.4618181818181818,0.8002926115581714,0.09890109890109877,0.054545454545454675,8.0
0.08710801393728224,0.41818181818181815,0.5171909290417002,0.21978021978021955,0.2363636363636365,5.0
0.132404181184669,0.41454545454545455,0.5464520848573599,0.3186813186813188,0.12727272727272715,5.0
0.14285714285714288,0.34545454545454546,0.4425749817117789,0.2857142857142856,0.45454545454545453,8.0
0.12543554006968644,0.23272727272727273,0.4440380395025631,0.3186813186813188,0.36363636363636365,5.0
0.06968641114982581,0.38545454545454544,0.1880029261155874,0.4505494505494504,0.8363636363636363,7.0
0.0662020905923345,0.2690909090909091,0.168983174835409,0.40659340659340687,0.890909090909091,8.0
0.10104529616724739,0.3090909090909091,0.28310168251646317,0.5934065934065936,0.7636363636363636,8.0
0.04181184668989549,0.28,0.13679590343819714,0.1428571428571428,0.8363636363636363,8.0
0.08013937282229969,0.2545454545454545,0.32699341623994865,0.6703296703296704,0.45454545454545453,7.0
0.1045296167247387,0.16363636363636364,0.13386978785662873,0.35164835164835156,0.8,8.0
0.19163763066202094,0.48727272727272725,0.531821506949526,0.36263736263736285,0.1636363636363637,5.0
0.024390243902439036,0.3381818181818182,0.1294806144842761,0.3296703296703296,0.7636363636363636,7.0
